protein,replID,treatment,timeID,timeAfterExposure,dose_uM,dose_uMadj,timepoints,data4modelInterpol,data4modelReal
p53,3,CDDP,12,17.2,1,1,17.5,0.10241347482364978,0.10137530152610666
p53,3,CDDP,13,18.7,1,1,19,0.10772661266184498,0.1068768541833859
p53,3,CDDP,14,20.2,1,1,20.5,0.11254546984639074,0.11148611656695236
p53,3,CDDP,15,21.7,1,1,22,0.11687938677844865,0.12247683040411826
p53,3,CDDP,16,23.2,1,1,23.5,0.12073770385918019,0.11929115769409503
p53,3,CDDP,17,24.7,1,1,25,0.12412976148974686,0.12788376762577583
p53,3,CDDP,18,26.2,1,1,26.5,0.12706490007131016,0.11236191075964312
p53,3,CDDP,19,27.7,1,1,28,0.12955246000503168,0.09827153281540242
p53,3,CDDP,20,29.2,1,1,29.5,0.13160178169207284,0.12766987415360864
p53,3,CDDP,21,30.7,1,1,31,0.1332222055335952,0.13440948474082826
p53,3,CDDP,22,32.2,1,1,32.5,0.13442307193076028,0.1371661447746252
p53,3,CDDP,23,33.7,1,1,34,0.13521372071020818,0.13944841785198064
p53,3,CDDP,24,35.2,1,1,35.5,0.1356033699000489,0.14583951134346568
p53,3,CDDP,25,36.7,1,1,37,0.1356009657797848,0.1433656078794892
p53,3,CDDP,26,38.2,1,1,38.5,0.13521541785955085,0.13793780910671305
p53,3,CDDP,27,39.7,1,1,40,0.1344556356494818,0.13734587466826423
p53,3,CDDP,28,41.2,1,1,41.5,0.13333052865971246,0.13574323986417816
p53,3,CDDP,29,42.7,1,1,43,0.13184900640037778,0.13282672172590385
p53,3,CDDP,30,44.2,1,1,44.5,0.1300199783816125,0.13290048805558918
p53,3,CDDP,31,45.7,1,1,46,0.12785235411355153,0.12709970226639875
p53,3,CDDP,32,47.2,1,1,47.5,0.1253550431063296,0.12715042103888516
p53,3,CDDP,33,48.7,1,1,49,0.12253695487008176,0.11536017296106284
p53,3,CDDP,34,50.2,1,1,50.5,0.11940716579759832,0.12066724743096206
p53,3,CDDP,35,51.7,1,1,52,0.11601013140466887,0.11850843083716939
p53,3,CDDP,36,53.2,1,1,53.5,0.11246924270320825,0.11374865698453016
p53,3,CDDP,37,54.7,1,1,55,0.10891857119509327,0.10206384838527269
p53,3,CDDP,38,56.2,1,1,56.5,0.10549218838220067,0.0976689872053767
p53,3,CDDP,39,57.7,1,1,58,0.10232416576640727,0.09743056982037461
p53,3,CDDP,40,59.2,1,1,59.5,0.09954857484958982,0.10159299340381407
p53,3,CDDP,41,60.7,1,1,61,0.09729948713362518,0.10908926654858439
p53,3,CDDP,42,62.2,1,1,62.5,0.09571097412039009,0.10250618657186931
p53,3,CDDP,43,63.7,1,1,64,0.09491710731176131,0.09962368417597724
p53,3,CDDP,44,65.2,1,1,65.5,0.09505195820961573,0.08947769593476207
p53,3,CDDP,45,66.7,1,1,67,0.09624959831583003,0.09287277324895228
p53,4,CDDP,1,1.1,1,1,1,0.10652387194823996,0.11023085906396139
p53,4,CDDP,2,2.6,1,1,2.5,0.10902559205755236,0.10542404291559422
p53,4,CDDP,3,4.1,1,1,4,0.11363743465448052,0.11738037186191817
p53,4,CDDP,4,5.6,1,1,5.5,0.12003379584709392,0.11774011864233237
p53,4,CDDP,5,7.1,1,1,7,0.12788907174346206,0.12931594570364635
p53,4,CDDP,6,8.6,1,1,8.5,0.1368776584516544,0.12295748694407083
p53,4,CDDP,7,10.1,1,1,10,0.14667395207974046,0.1499876266240069
p53,4,CDDP,8,11.6,1,1,11.5,0.15695234873578973,0.1622800547465906
p53,4,CDDP,9,13.1,1,1,13,0.16738724452787168,0.17236828829252968
p53,4,CDDP,10,14.6,1,1,14.5,0.17765303556405576,0.19207151232720893
p53,4,CDDP,11,16.1,1,1,16,0.1874241179524115,0.18860649713139307
p53,4,CDDP,12,17.6,1,1,17.5,0.1963748878010084,0.19272591008958967
p53,4,CDDP,13,19.1,1,1,19,0.20424350388447451,0.20869561418745658
p53,4,CDDP,14,20.6,1,1,20.5,0.21107980451335281,0.20377119096590923
p53,4,CDDP,15,22.1,1,1,22,0.21702871430706291,0.21605271092316647
p53,4,CDDP,16,23.6,1,1,23.5,0.22223518112214785,0.19879313073977073
p53,4,CDDP,17,25.1,1,1,25,0.22684415281515072,0.23098459777691976
p53,4,CDDP,18,26.6,1,1,26.5,0.23100057724261452,0.24213484331740953
p53,4,CDDP,19,28.1,1,1,28,0.23484940226108234,0.23914105492528837
p53,4,CDDP,20,29.6,1,1,29.5,0.2385355757270972,0.23529657632785775
p53,4,CDDP,21,31.1,1,1,31,0.2422040454972021,0.2544246938919907
p53,4,CDDP,22,32.6,1,1,32.5,0.2459997594279401,0.2587177049812782
p53,4,CDDP,23,34.1,1,1,34,0.25006766537585434,0.2408822805825203
p53,4,CDDP,24,35.6,1,1,35.5,0.25451367743587044,0.24812857907148164
p53,4,CDDP,25,37.1,1,1,37,0.25925290801028567,0.24741948467833
p53,4,CDDP,26,38.6,1,1,38.5,0.264142260262134,0.2603747204427408
p53,4,CDDP,27,40.1,1,1,40,0.2690386231293177,0.2857015515596711
p53,4,CDDP,28,41.6,1,1,41.5,0.2737988855497392,0.2734674366301787
p53,4,CDDP,29,43.1,1,1,43,0.27827993646130056,0.2708563643721134
p53,4,CDDP,30,44.6,1,1,44.5,0.28233866480190417,0.283334207481888
p53,4,CDDP,31,46.1,1,1,46,0.2858319595094523,0.29515045742237284
p53,4,CDDP,32,47.6,1,1,47.5,0.2886167095218471,0.2835608383684221
p53,4,CDDP,33,49.1,1,1,49,0.290549803776991,0.291890870194651
p53,4,CDDP,34,50.6,1,1,50.5,0.2914881312127862,0.2989660382263444
p53,4,CDDP,35,52.1,1,1,52,0.29133174157430025,0.28788492792340004
p53,4,CDDP,36,53.6,1,1,53.5,0.290191659791188,0.2830312562280665
p53,4,CDDP,37,55.1,1,1,55,0.28824327450408094,0.29158562652341263
p53,4,CDDP,38,56.6,1,1,56.5,0.2856619900827679,0.28635424120707687
p53,4,CDDP,39,58.1,1,1,58,0.2826232108970374,0.26813515835357216
p53,4,CDDP,40,59.6,1,1,59.5,0.2793023413166784,0.2894717302398994
p53,4,CDDP,41,61.1,1,1,61,0.27587478571147955,0.2784050771565065
p53,4,CDDP,42,62.6,1,1,62.5,0.2725159484512295,0.2729769561479446
p53,4,CDDP,43,64.1,1,1,64,0.269401233905717,0.27152299159067816
p53,4,CDDP,44,65.6,1,1,65.5,0.2667060464447308,0.2616433709624518
p53,4,CDDP,45,67.1,1,1,67,0.26460579043805954,0.2655187815212248
MDM2,2,CDDP,1,0.8,1,1,1,0.10950739230041968,0.1084262198786048
MDM2,2,CDDP,2,2.3,1,1,2.5,0.11423730862020205,0.11758394263214979
MDM2,2,CDDP,3,3.8,1,1,4,0.11963279187394982,0.11283936486846073
MDM2,2,CDDP,4,5.3,1,1,5.5,0.12565890643495542,0.12150884384213217
MDM2,2,CDDP,5,6.8,1,1,7,0.13228071667651134,0.12886133704626884
MDM2,2,CDDP,6,8.3,1,1,8.5,0.13946328697191,0.1515367020756496
MDM2,2,CDDP,7,9.8,1,1,10,0.14717168169444383,0.1570612514412879
MDM2,2,CDDP,8,11.3,1,1,11.5,0.15537096521740532,0.1505128168438078
MDM2,2,CDDP,9,12.8,1,1,13,0.16402620191408684,0.15355868009537715
MDM2,2,CDDP,10,14.3,1,1,14.5,0.17310245615778092,0.16074536819387972
MDM2,2,CDDP,11,15.8,1,1,16,0.18256479232177994,0.1780094033485523
MDM2,2,CDDP,12,17.3,1,1,17.5,0.19237825780294143,0.18641644851529085
MDM2,2,CDDP,13,18.8,1,1,19,0.2024975422507626,0.2096698792753355
MDM2,2,CDDP,14,20.3,1,1,20.5,0.21284940059106663,0.22160503229219994
MDM2,2,CDDP,15,21.8,1,1,22,0.22335592559623477,0.22779655365104998
MDM2,2,CDDP,16,23.3,1,1,23.5,0.23393921003864823,0.23324104230922238
MDM2,2,CDDP,17,24.8,1,1,25,0.24452134669068817,0.24722910731153008
MDM2,2,CDDP,18,26.3,1,1,26.5,0.2550244283247359,0.24769415130072137
MDM2,2,CDDP,19,27.8,1,1,28,0.26537054771317253,0.26697993750008936
MDM2,2,CDDP,20,29.3,1,1,29.5,0.2754817976283793,0.26162677834738207
MDM2,2,CDDP,21,30.8,1,1,31,0.28528027084273744,0.27691529224501554
MDM2,2,CDDP,22,32.3,1,1,32.5,0.29468806012862814,0.29425790395767887
MDM2,2,CDDP,23,33.8,1,1,34,0.30362728188574684,0.30467954434050837
MDM2,2,CDDP,24,35.3,1,1,35.5,0.31203446812890334,0.3043890755296531
MDM2,2,CDDP,25,36.8,1,1,37,0.3198850296185257,0.32647015816369435
MDM2,2,CDDP,26,38.3,1,1,38.5,0.32716086576622144,0.33187141763494193
MDM2,2,CDDP,27,39.8,1,1,40,0.333843875983598,0.33853317005798117
MDM2,2,CDDP,28,41.3,1,1,41.5,0.33991595968226285,0.3374640730938694
MDM2,2,CDDP,29,42.8,1,1,43,0.34535901627382326,0.34776148166641296
MDM2,2,CDDP,30,44.3,1,1,44.5,0.3501549451698869,0.3448444993905492
MDM2,2,CDDP,31,45.8,1,1,46,0.3542856457820612,0.3505077331197851
MDM2,2,CDDP,32,47.3,1,1,47.5,0.35773301752195336,0.36276814799616003
MDM2,2,CDDP,33,48.8,1,1,49,0.360478959801171,0.3610390926385655
MDM2,2,CDDP,34,50.3,1,1,50.5,0.36250541002427333,0.3554392845978928
MDM2,2,CDDP,35,51.8,1,1,52,0.3638174860454732,0.3656923531126529
MDM2,2,CDDP,36,53.3,1,1,53.5,0.3644828231210001,0.36477344884979473
MDM2,2,CDDP,37,54.8,1,1,55,0.3645794903214433,0.35859635058371575
MDM2,2,CDDP,38,56.3,1,1,56.5,0.36418555671739183,0.36624332765209483
MDM2,2,CDDP,39,57.8,1,1,58,0.363379091379435,0.36906581052183124
MDM2,2,CDDP,40,59.3,1,1,59.5,0.36223816337816195,0.356612167318877
MDM2,2,CDDP,41,60.8,1,1,61,0.3608408417841618,0.3619452856405267
MDM2,2,CDDP,42,62.3,1,1,62.5,0.3592651956680238,0.36194598311648496
MDM2,2,CDDP,43,63.8,1,1,64,0.3575892941003369,0.3574050980942975
MDM2,2,CDDP,44,65.3,1,1,65.5,0.35589120615169045,0.35956504779076953
MDM2,2,CDDP,45,66.8,1,1,67,0.3542490008926736,0.3513558747676947
MDM2,3,CDDP,1,0.7,1,1,1,0.0742049136502691,0.07760187537317183
MDM2,3,CDDP,2,2.2,1,1,2.5,0.07536970119646587,0.07253381719794667
MDM2,3,CDDP,3,3.7,1,1,4,0.07949772842495634,0.07523889185201844
MDM2,3,CDDP,4,5.2,1,1,5.5,0.08621936540908115,0.08378086490547733
MDM2,3,CDDP,5,6.7,1,1,7,0.09516498222218084,0.09913407146161475
MDM2,3,CDDP,6,8.2,1,1,8.5,0.10596494893759599,0.09779508919582204
MDM2,3,CDDP,7,9.7,1,1,10,0.11824963562866722,0.11073815186505732
MDM2,3,CDDP,8,11.2,1,1,11.5,0.13164941236873506,0.13665459066576194
MDM2,3,CDDP,9,12.7,1,1,13,0.1457946492311401,0.14936346697174074
MDM2,3,CDDP,10,14.2,1,1,14.5,0.16031571628922292,0.16312959552421502
MDM2,3,CDDP,11,15.7,1,1,16,0.17484298361632408,0.16012661819785165
MDM2,3,CDDP,12,17.2,1,1,17.5,0.18900735058980028,0.18804145545502143
MDM2,3,CDDP,13,18.7,1,1,19,0.20255192903841215,0.1936418304662262
MDM2,3,CDDP,14,20.2,1,1,20.5,0.21547019159051517,0.21363923703769203
MDM2,3,CDDP,15,21.7,1,1,22,0.22778948633149268,0.22575957152592704
MDM2,3,CDDP,16,23.2,1,1,23.5,0.23953716134672778,0.2353912678627161
MDM2,3,CDDP,17,24.7,1,1,25,0.25074056472160366,0.2518831436665384
MDM2,3,CDDP,18,26.2,1,1,26.5,0.2614270445415035,0.2645098739107914
MDM2,3,CDDP,19,27.7,1,1,28,0.2716239488918105,0.27217478159202324
MDM2,3,CDDP,20,29.2,1,1,29.5,0.28135862585790783,0.2857187535466689
MDM2,3,CDDP,21,30.7,1,1,31,0.2906584235251786,0.27529459266723566
MDM2,3,CDDP,22,32.2,1,1,32.5,0.29955068997900625,0.30840557155879905
MDM2,3,CDDP,23,33.7,1,1,34,0.30806275028931884,0.29520199239007955
MDM2,3,CDDP,24,35.2,1,1,35.5,0.3162170502496182,0.30654335596977816
MDM2,3,CDDP,25,36.7,1,1,37,0.32402514934326554,0.3100169650234004
MDM2,3,CDDP,26,38.2,1,1,38.5,0.33149713406451214,0.3454355441781448
MDM2,3,CDDP,27,39.7,1,1,40,0.33864309090760913,0.3468626519858091
MDM2,3,CDDP,28,41.2,1,1,41.5,0.34547310636680795,0.34811617255033095
MDM2,3,CDDP,29,42.7,1,1,43,0.35199726693635974,0.34526643436831195
MDM2,3,CDDP,30,44.2,1,1,44.5,0.3582256591105159,0.3605966900689501
MDM2,3,CDDP,31,45.7,1,1,46,0.3641683693835275,0.37063015562301627
MDM2,3,CDDP,32,47.2,1,1,47.5,0.36983548424964585,0.3624791275217311
MDM2,3,CDDP,33,48.7,1,1,49,0.3752370902031224,0.3683598151292665
MDM2,3,CDDP,34,50.2,1,1,50.5,0.3803831160411207,0.3814202540468032
MDM2,3,CDDP,35,51.7,1,1,52,0.3852500587782353,0.38337861850107446
MDM2,3,CDDP,36,53.2,1,1,53.5,0.38973982470663115,0.3789150915730644
MDM2,3,CDDP,37,54.7,1,1,55,0.3937442275048671,0.39137316247752724
MDM2,3,CDDP,38,56.2,1,1,56.5,0.3971550808515022,0.399503806740831
MDM2,3,CDDP,39,57.7,1,1,58,0.3998641984250956,0.41376986012856687
MDM2,3,CDDP,40,59.2,1,1,59.5,0.40176339390420607,0.3994543968557189
MDM2,3,CDDP,41,60.7,1,1,61,0.4027444809673929,0.3989609384579717
MDM2,3,CDDP,42,62.2,1,1,62.5,0.4026992732932148,0.40171809110350704
MDM2,3,CDDP,43,63.7,1,1,64,0.40151958456023096,0.4023259418084198
MDM2,3,CDDP,44,65.2,1,1,65.5,0.39909722844700046,0.3963192605122159
MDM2,3,CDDP,45,66.7,1,1,67,0.39532401863208216,0.39874445432306915
p21,3,CDDP,1,0.7,1,1,1,0.07517246812510335,0.08308205587477459
p21,3,CDDP,2,2.2,1,1,2.5,0.07221195560818423,0.07440414618779784
p21,3,CDDP,3,3.7,1,1,4,0.07061980589492359,0.055663805400703495
p21,3,CDDP,4,5.2,1,1,5.5,0.07021262290186511,0.06667628123212836
p21,3,CDDP,5,6.7,1,1,7,0.0708070105455525,0.0728448307862373
p21,3,CDDP,6,8.2,1,1,8.5,0.07221957274252946,0.07179632529979409
p21,3,CDDP,7,9.7,1,1,10,0.07426691340933972,0.07709129924500989
p21,3,CDDP,8,11.2,1,1,11.5,0.07676563646252696,0.081398540483704665
p21,3,CDDP,9,12.7,1,1,13,0.0795323458186349,0.08187475157615577
p21,3,CDDP,10,14.2,1,1,14.5,0.08238364539420726,0.08185188816496984
p21,3,CDDP,11,15.7,1,1,16,0.08513613910578773,0.08393318579915725
p21,3,CDDP,12,17.2,1,1,17.5,0.0876102579380364,0.09471221197115205
p21,3,CDDP,13,18.7,1,1,19,0.08973916076815514,0.08424689786553471
p21,3,CDDP,14,20.2,1,1,20.5,0.0915844521188923,0.09094972874232575
p21,3,CDDP,15,21.7,1,1,22,0.09321472393091515,0.09039749287242693
p21,3,CDDP,16,23.2,1,1,23.5,0.09469856814489098,0.09690114230381607
p21,3,CDDP,17,24.7,1,1,25,0.09610457670148712,0.09817903363097424
p21,3,CDDP,18,26.2,1,1,26.5,0.09750134154137076,0.09284759572032227
p21,3,CDDP,19,27.7,1,1,28,0.09895745460520927,0.09112201305824184
p21,3,CDDP,20,29.2,1,1,29.5,0.10054150783366987,0.0985256137044167
p21,3,CDDP,21,30.7,1,1,31,0.1023220931674199,0.09285697863781098
p21,3,CDDP,22,32.2,1,1,32.5,0.10436780254712658,0.11075603783079394
p21,3,CDDP,23,33.7,1,1,34,0.10674129646819178,0.10956027050585039
p21,3,CDDP,24,35.2,1,1,35.5,0.10944400146775216,0.10324242124092971
p21,3,CDDP,25,36.7,1,1,37,0.11244121933320814,0.11309699303647547
p21,3,CDDP,26,38.2,1,1,38.5,0.11569778494518998,0.11991475303915501
p21,3,CDDP,27,39.7,1,1,40,0.119178533184328,0.11978243874587813
p21,3,CDDP,28,41.2,1,1,41.5,0.12284829893125247,0.126772969633781
p21,3,CDDP,29,42.7,1,1,43,0.12667191706659361,0.13395212207140356
p21,3,CDDP,30,44.2,1,1,44.5,0.13061422247098176,0.13628852300459143
p21,3,CDDP,31,45.7,1,1,46,0.13464005002504714,0.13201955159259612
p21,3,CDDP,32,47.2,1,1,47.5,0.13871423460942006,0.13850856883205342
p21,3,CDDP,33,48.7,1,1,49,0.14280161110473077,0.13387758187511806
p21,3,CDDP,34,50.2,1,1,50.5,0.1468588479870373,0.1405906005866649
p21,3,CDDP,35,51.7,1,1,52,0.15080465346457747,0.14268268472847823
p21,3,CDDP,36,53.2,1,1,53.5,0.15454671425453725,0.14979459090687647
p21,3,CDDP,37,54.7,1,1,55,0.15799271588349087,0.15788636213489696
p21,3,CDDP,38,56.2,1,1,56.5,0.16105034387801276,0.1631222082612801
p21,3,CDDP,39,57.7,1,1,58,0.1636272837646772,0.16669018527599877
p21,3,CDDP,40,59.2,1,1,59.5,0.16563122107005862,0.1647630541440618
p21,3,CDDP,41,60.7,1,1,61,0.16696984132073128,0.17671669497648404
p21,3,CDDP,42,62.2,1,1,62.5,0.1675508300432696,0.16862408646155963
p21,3,CDDP,43,63.7,1,1,64,0.16728187276424783,0.15836807025363603
p21,3,CDDP,44,65.2,1,1,65.5,0.1660706550102404,0.1682362274091107
p21,4,CDDP,1,1.1,1,1,1,0.08416546367019491,0.08720742672653821
p21,4,CDDP,2,2.6,1,1,2.5,0.08798493384449206,0.08489326711462297
p21,4,CDDP,3,4.1,1,1,4,0.09056271149133178,0.08266516171795235
p21,4,CDDP,4,5.6,1,1,5.5,0.09208220318773344,0.09454569793685609
p21,4,CDDP,5,7.1,1,1,7,0.09272681551071647,0.10669024681798346
p21,4,CDDP,6,8.6,1,1,8.5,0.09267995503730027,0.09909652508857265
p21,4,CDDP,7,10.1,1,1,10,0.09212502834450426,0.08889233235038861
p21,4,CDDP,8,11.6,1,1,11.5,0.09124544200934785,0.06552751103315647
p21,4,CDDP,9,13.1,1,1,13,0.09022460260885043,0.09235647515934958
p21,4,CDDP,10,14.6,1,1,14.5,0.08924591672003146,0.09657438299698035
p21,4,CDDP,11,16.1,1,1,16,0.0884927909199103,0.09909736112981499
p21,4,CDDP,12,17.6,1,1,17.5,0.0881455201440722,0.09158046550653455
p21,4,CDDP,13,19.1,1,1,19,0.08828423903197856,0.0846960289159698
p21,4,CDDP,14,20.6,1,1,20.5,0.08886986967363389,0.08428521785055906
p21,4,CDDP,15,22.1,1,1,22,0.08985637580930848,0.0834241410602706
p21,4,CDDP,16,23.6,1,1,23.5,0.0911977211792726,0.09489452970874923
p21,4,CDDP,17,25.1,1,1,25,0.09284786952379653,0.08734542916780993
p21,4,CDDP,18,26.6,1,1,26.5,0.09476078458315056,0.09838642198166354
p21,4,CDDP,19,28.1,1,1,28,0.09689043009760497,0.09595037148411836
p21,4,CDDP,20,29.6,1,1,29.5,0.09919076980743002,0.11041352957085111
p21,4,CDDP,21,31.1,1,1,31,0.10161576745289602,0.0981613384698641
p21,4,CDDP,22,32.6,1,1,32.5,0.10411938677427322,0.10793435577207876
p21,4,CDDP,23,34.1,1,1,34,0.10666257575376344,0.10959308837001756
p21,4,CDDP,24,35.6,1,1,35.5,0.10924042218298088,0.10327665625563277
p21,4,CDDP,25,37.1,1,1,37,0.11185842912977287,0.114816427275714
p21,4,CDDP,26,38.6,1,1,38.5,0.1145221022072645,0.1144665988945856
p21,4,CDDP,27,40.1,1,1,40,0.11723694702858077,0.11008272953024421
p21,4,CDDP,28,41.6,1,1,41.5,0.12000846920684669,0.1155043433117064
p21,4,CDDP,29,43.1,1,1,43,0.12284217435518734,0.12349689183149758
p21,4,CDDP,30,44.6,1,1,44.5,0.1257435680867277,0.12485865988028845
p21,4,CDDP,31,46.1,1,1,46,0.12871815601459285,0.134791254636456
p21,4,CDDP,32,47.6,1,1,47.5,0.13177144375190783,0.1280714624674832
p21,4,CDDP,33,49.1,1,1,49,0.13490809683216828,0.14389071702719564
p21,4,CDDP,34,50.6,1,1,50.5,0.13810573955477326,0.1425413162251105
p21,4,CDDP,35,52.1,1,1,52,0.14130981126578349,0.13405467410934532
p21,4,CDDP,36,53.6,1,1,53.5,0.1444638726989614,0.1542410619502061
p21,4,CDDP,37,55.1,1,1,55,0.1475114845880695,0.13630858715517974
p21,4,CDDP,38,56.6,1,1,56.5,0.15039620766687029,0.14971682350353563
p21,4,CDDP,39,58.1,1,1,58,0.15306160266912613,0.151926342513209
p21,4,CDDP,40,59.6,1,1,59.5,0.1554512303285996,0.16073239126929312
p21,4,CDDP,41,61.1,1,1,61,0.15750865137905312,0.16250046188561537
p21,4,CDDP,42,62.6,1,1,62.5,0.15917742655424919,0.1501582214118422
p21,4,CDDP,43,64.1,1,1,64,0.1604011165879502,0.16382757714117985
BTG2,1,CDDP,1,0.8,10,10,1,0.02800394885457435,0.02440224898789804
BTG2,1,CDDP,2,2.3,10,10,2.5,0.01146344147391265,0.017416800054271896
BTG2,1,CDDP,3,3.8,10,10,4,0.013363115355199011,0.0301234506533495
BTG2,1,CDDP,4,5.3,10,10,5.5,0.031252634966503545,0.03571513204003304
BTG2,1,CDDP,5,6.8,10,10,7,0.0626816647758964,0.0469285132525897
BTG2,1,CDDP,6,8.3,10,10,8.5,0.1051998692514477,0.0763526456476942
BTG2,1,CDDP,7,9.8,10,10,10,0.15635691286122747,0.1263320125448968
BTG2,1,CDDP,8,11.3,10,10,11.5,0.213702460073306,0.19906943479108163
BTG2,1,CDDP,9,12.8,10,10,13,0.27478617535575317,0.2786716497175323
BTG2,1,CDDP,10,14.3,10,10,14.5,0.3371577231766394,0.3439677573680659
BTG2,1,CDDP,11,15.8,10,10,16,0.39836676800403464,0.4157410941979275
BTG2,1,CDDP,12,17.3,10,10,17.5,0.45596297430600896,0.45991486605473114
BTG2,1,CDDP,13,18.8,10,10,19,0.5075243620860183,0.511222850107512
BTG2,1,CDDP,14,20.3,10,10,20.5,0.5518480948763492,0.5515147066852534
BTG2,1,CDDP,15,21.8,10,10,22,0.5893861533220798,0.5736091785010745
BTG2,1,CDDP,16,23.3,10,10,23.5,0.6207085663081067,0.6045090329652779
BTG2,1,CDDP,17,24.8,10,10,25,0.6463853627193262,0.6342787832536122
BTG2,1,CDDP,18,26.3,10,10,26.5,0.6669865714406352,0.6639032331592841
BTG2,1,CDDP,19,27.8,10,10,28,0.6830822213569302,0.6533881749239755
BTG2,1,CDDP,20,29.3,10,10,29.5,0.6952423413531085,0.6873830182423212
BTG2,1,CDDP,21,30.8,10,10,31,0.7040369603140657,0.6966813372429405
BTG2,1,CDDP,22,32.3,10,10,32.5,0.7100361071246992,0.7131108773716522
BTG2,1,CDDP,23,33.8,10,10,34,0.7138098106699053,0.7341325151703959
BTG2,1,CDDP,24,35.3,10,10,35.5,0.7159280998345806,0.726175072242025
BTG2,1,CDDP,25,36.8,10,10,37,0.7169365994383032,0.7156687994115648
BTG2,1,CDDP,26,38.3,10,10,38.5,0.7170599598226506,0.7218251020094019
BTG2,1,CDDP,27,39.8,10,10,40,0.7162965555831619,0.7244195037724668
BTG2,1,CDDP,28,41.3,10,10,41.5,0.7146400256671853,0.7243988937404542
BTG2,1,CDDP,29,42.8,10,10,43,0.7120840090220697,0.6874098933480812
BTG2,1,CDDP,30,44.3,10,10,44.5,0.708622144595163,0.6895834516485967
BTG2,1,CDDP,31,45.8,10,10,46,0.7042480713338141,0.7271983304189826
BTG2,1,CDDP,32,47.3,10,10,47.5,0.6989554281853712,0.7007433267792402
BTG2,1,CDDP,33,48.8,10,10,49,0.6927378540971825,0.694888478966995
BTG2,1,CDDP,34,50.3,10,10,50.5,0.6855889880165968,0.699815667294701
BTG2,1,CDDP,35,51.8,10,10,52,0.6775024688909623,0.6839566074522743
BTG2,1,CDDP,36,53.3,10,10,53.5,0.6684719356676279,0.6544000996844226
BTG2,1,CDDP,37,54.8,10,10,55,0.6585294006061624,0.6677670349852238
BTG2,1,CDDP,38,56.3,10,10,56.5,0.6479252919919144,0.6423270657461362
BTG2,1,CDDP,39,57.8,10,10,58,0.6369872066743428,0.6190571554773182
BTG2,1,CDDP,40,59.3,10,10,59.5,0.6260428299117684,0.6301808321645207
BTG2,1,CDDP,41,60.8,10,10,61,0.615419846962512,0.6161884310412246
BTG2,1,CDDP,42,62.3,10,10,62.5,0.6054459430848942,0.6107556580127245
BTG2,1,CDDP,43,63.8,10,10,64,0.5964488035372362,0.6067853427147202
BTG2,1,CDDP,44,65.3,10,10,65.5,0.5887561135778591,0.5881917569159016
BTG2,1,CDDP,45,66.8,10,10,67,0.5826955584650829,0.5791356839008301
BTG2,1,CDDP,46,68.3,10,10,68.5,0.5785948234572291,0.589730890183571
BTG2,1,CDDP,47,69.8,10,10,70,0.5767815938126182,0.5739173895599119
BTG2,1,CDDP,48,71.3,10,10,71.5,0.577583554789571,0.5736575787671987
BTG2,2,CDDP,1,1,10,10,1,0.031982082648096925,0.00973300920928663
BTG2,2,CDDP,2,2.5,10,10,2.5,0.004725016530891697,0.013998468591042491
BTG2,2,CDDP,3,4,10,10,4,-0.00307079152164335,0.017436969929971284
BTG2,2,CDDP,4,5.5,10,10,5.5,0.005997047998010568,0.01885609621490316
BTG2,2,CDDP,5,7,10,10,7,0.029330924597372215,0.0349820759853
BTG2,2,CDDP,6,8.5,10,10,8.5,0.06433322778396038,0.06086809145318767
BTG2,2,CDDP,7,10,10,10,10,0.10840634706529387,0.09821302912104382
BTG2,2,CDDP,8,11.5,10,10,11.5,0.15895267194889143,0.14533187448934215
BTG2,2,CDDP,9,13,10,10,13,0.21337459194227187,0.2067921283671015
BTG2,2,CDDP,10,14.5,10,10,14.5,0.26907449655295396,0.26327442648116867
BTG2,2,CDDP,11,16,10,10,16,0.32345477528845645,0.3096760558513784
BTG2,2,CDDP,12,17.5,10,10,17.5,0.3739178176562983,0.3706830627306274
BTG2,2,CDDP,13,19,10,10,19,0.4183792388726021,0.42987145577789504
BTG2,2,CDDP,14,20.5,10,10,20.5,0.4568075569879069,0.4717262363141563
BTG2,2,CDDP,15,22,10,10,22,0.48968451576135635,0.49288531188449775
BTG2,2,CDDP,16,23.5,10,10,23.5,0.5174918589520933,0.5212459790150721
BTG2,2,CDDP,17,25,10,10,25,0.540711330319261,0.5518939494554936
BTG2,2,CDDP,18,26.5,10,10,26.5,0.5598246736220025,0.5762951317556174
BTG2,2,CDDP,19,28,10,10,28,0.5753136326194613,0.5755284299271168
BTG2,2,CDDP,20,29.5,10,10,29.5,0.5876599510707803,0.5809488615629407
BTG2,2,CDDP,21,31,10,10,31,0.5973453727351028,0.5839169248324246
BTG2,2,CDDP,22,32.5,10,10,32.5,0.604851641371572,0.5843064131513778
BTG2,2,CDDP,23,34,10,10,34,0.6106605007393311,0.5984115578503192
BTG2,2,CDDP,24,35.5,10,10,35.5,0.6151829222965844,0.620826960090723
BTG2,2,CDDP,25,37,10,10,37,0.6185467882977815,0.6187329939339218
BTG2,2,CDDP,26,38.5,10,10,38.5,0.6208092086964336,0.6101190145367269
BTG2,2,CDDP,27,40,10,10,40,0.6220272934460511,0.6275251515862756
BTG2,2,CDDP,28,41.5,10,10,41.5,0.6222581525001452,0.639596413650432
BTG2,2,CDDP,29,43,10,10,43,0.6215588958122262,0.6368491859931799
